Grade,Course,Section,Period,Room,Mark1
11,SCF88HQ2,3,8,238,97
10,GAF11QA,82,8,134,
10,ZLUNGA,82,8,CAFÉ,
9,GAF11QG,84,8,134,
9,ZLUNGA,84,8,CAFÉ,
12,PGF44Q3C,7,8,GYM1,80
12,SCF88QQ2,3,8,238,67
10,ZLUN,8,8,CAFÉ,
9,MKF44,4,8,106,66
9,ZLUN,8,8,CAFÉ,
9,SCF44,10,8,138,84
9,SCF44QL,10,8,138,P
9,GAF11QZ,84,8,134,
9,ZLUNGA,84,8,CAFÉ,
12,EEFGGUQV,4,8,335,96
12,BCF44T,36,8,108,100
12,PPF44Q2G,11,8,GYM2,80
10,FKFC8H,1,8,114,97
9,ZLUN,8,8,CAFÉ,
9,EEFG4HW,1,8,246,94
11,AUFC5UAT,3,8,204,MP
11,AUFC6UAT,3,8,204,MP
11,AUFC7UAT,3,8,204,MP
11,AUFC8UAT,3,8,204,45
10,ZLUN,8,8,CAFÉ,
9,HGF88QQD,2,8,213,88
9,MEF44H,6,8,219,94
11,EEFGGQQC,4,8,348,82
12,GGF11Q18,82,8,147,
12,ZLUNGG,82,8,CAFÉ,
10,MRF44QTF,3,8,105,66
10,FKFC8H,1,8,114,100
10,FKFC8,1,8,114,85
9,PHF44Q2,7,8,B17,88
9,PPF44Q3B,14,8,GYM3,95
11,MRF44,19,8,205,68
10,AUFC8UAT,3,8,204,99
12,GMF11Q8,8,8,,
10,EEF88,6,8,146,81
9,PPF44Q2B,14,8,GYM3,70
9,PPF44Q3B,14,8,GYM3,75
11,EEFGGHQC,4,8,348,92
9,FMFC8,3,8,215,87
11,MRF44QT,10,8,214,78
9,ULFC4TP,4,8,B39,100
12,GMF11Q8,8,8,,
11,PPF44Q3G,11,8,GYM2,95
11,SCF88QQ2,3,8,238,85
12,ZLUN,8,8,CAFÉ,
9,HGF88QQD,2,8,213,81
10,AUFC4TA,4,8,232,100
9,SDF44H,2,8,226,97
9,MRF44,21,8,203,77
12,GMF11Q8,8,8,,
11,ZLUN,8,8,CAFÉ,
9,SCF84QLT,5,8,139,P
9,SCF84QTF,5,8,139,74
9,MEF44QG,6,8,104,70
11,GAF11QS,81,8,138,
11,GGF11Q18,83,8,147,
11,ZLUNGMW,8,8,CAFÉ,
10,ZLUN,8,8,CAFÉ,
11,MKFC8UCT,3,8,322,75
10,EEF88,6,8,146,84
9,MEF44QF,1,8,223,
11,MKFC8UCT,3,8,322,100
9,MEF44HF,1,8,223,95
9,FLFC4HH,1,8,115,94
9,MRF44,21,8,203,65
12,GMF11Q8,8,8,,
9,PHF44Q2,7,8,B17,
9,PPF41Q2G,11,8,GYM2,P
9,PPF42Q2G,11,8,GYM2,P
9,PPF43Q3G,11,8,GYM2,P
9,PPF44Q3G,11,8,GYM2,65
10,MRF44,21,8,203,82
9,EEFG4QF,1,8,124,85
9,HGF88HGD,3,8,325,96
11,FMF44UQX,5,8,225,72
11,EEFCCQGD,2,8,350,
12,GGF11Q18,84,8,147,
12,ZLUNGG,84,8,CAFÉ,
11,ZLUN,8,8,CAFÉ,
9,UEFG4,3,8,B27,80
11,SEF88QQ2,3,8,341,85
11,UAF88Q3,6,8,235,76
12,FLF44UQX,2,8,121,87
12,UQF44QQY,8,8,216,73
11,SEF88QQ3,3,8,341,88
11,UAF88Q2,6,8,235,70
9,PPF44Q2B,13,8,GYM3,93
9,PPF44Q3B,14,8,GYM3,85
11,GGF11Q18,84,8,147,
11,ZLUNGG,84,8,CAFÉ,
10,ZLUN,8,8,CAFÉ,
9,GAF11QH,82,8,134,
9,ZLUNGA,82,8,CAFÉ,
12,EEFGGUQF,2,8,126,85
12,FLF44UQX,2,8,121,91
12,MQF44QQY,8,8,204A,100
9,HGF87HQD,5,8,314,90
10,SCF44H,10,8,138,91
10,SCF44QL,10,8,138,P
9,MEF44,6,8,219,65
9,ZLUN,8,8,CAFÉ,
11,EEFGGUQV,4,8,335,96
10,BCF44T,35,8,111,73
10,PPF44Q2B,13,8,GYM3,92
9,GAF11QM,81,8,134,
9,ZLUNGA,81,8,CAFÉ,
10,GAF11QF,83,8,134,
10,GGF11Q18,84,8,147,
10,ZLUNGWR,8,8,CAFÉ,
12,GMF11Q8,8,8,,
12,MRF44,19,8,205,75
11,GAF11QF,83,8,134,
11,GGF11Q18,84,8,147,
11,ZLUNGWR,8,8,CAFÉ,
12,GAF11QC,85,8,134,
12,GGF11Q18,82,8,147,
12,ZLUNGTF,8,8,CAFÉ,
12,SQF44QQY,8,8,233,100
12,GQF44QQY,8,8,128,
9,ZLUN,8,8,CAFÉ,
9,UEFG4H,3,8,B27,90
11,EEFGGQGF,3,8,249,79
9,PHF44H2,7,8,B17,90
9,SCF88QQ3,3,8,238,85
9,PHF44H2,7,8,B17,91
9,PPF44Q3G,11,8,GYM2,80
10,ZLUN,8,8,CAFÉ,
12,GQF11QU3,8,8,LIB,
12,PPF44Q2G,11,8,GYM2,100
12,PPF44Q2B,14,8,GYM3,90
12,PPF44Q3B,14,8,GYM3,90
9,MEF44HG,6,8,104,90
10,FKFC8H,1,8,114,92
9,PHF44H2,7,8,B17,90
9,PPF44Q3B,13,8,GYM3,95
10,GAF11QC,84,8,134,
10,GGF11Q18,82,8,147,
10,HUF88HQ3,1,8,313,93
10,GAF11QF,81,8,134,
10,ZLUNGA,81,8,CAFÉ,
11,GAF11QF,83,8,134,
11,GGF11Q18,84,8,147,
11,ZLUNGWR,8,8,CAFÉ,
9,SCF44,10,8,138,80
9,SCF44QL,10,8,138,P
12,GGF11Q18,85,8,147,
12,ZLUNGG,85,8,CAFÉ,
12,BCF44T,36,8,108,100
11,ZLUN,8,8,CAFÉ,
9,HGF87QGD,7,8,311,80
10,EEF88H,6,8,146,91
12,GQF11QU3,8,8,LIB,
12,PGF44Q2C,7,8,GYM1,90
9,ZLUN,8,8,CAFÉ,
12,EEFGGQTF,3,8,249,74
10,SHFC6TM,5,8,248,90
9,FSFC8,10,8,149,
10,EEF84HF,3,8,334B,95
12,PPF44Q2G,11,8,GYM2,85
12,PPF44Q3G,11,8,GYM2,85
10,ZLUN,8,8,CAFÉ,
12,GMF11Q8,8,8,,
9,PHF44Q2,7,8,B17,75
9,PPF44Q3G,11,8,GYM2,75
11,EEFGGUQJ,2,8,B6,91
11,ZLUN,8,8,CAFÉ,
11,SHFCATM,3,8,327,94
11,EEFGGUGF,3,8,330,76
10,SCF44,9,8,141,73
10,SCF44QL,9,8,141,P
11,PPF44Q2B,13,8,GYM3,96
11,SEF88QQ3,3,8,341,84
11,GAF11QM,81,8,134,
11,ZLUNGA,81,8,CAFÉ,
10,ULFC4TP,4,8,B39,100
9,FSFC4,4,8,122,84
10,FMFC8H,3,8,215,94
12,EEFGCUQX,4,8,349,80
11,SHFCATM,3,8,327,73
12,FSFCCU,7,8,123,82
10,FKFC8H,1,8,114,98
ST,UEFG4H,3,8,B27,90
10,FKFC8H,1,8,114,97
9,MEF44QG,6,8,104,
9,MEF44QT,6,8,104,72
11,GQF11QU3,8,8,LIB,
11,SCF88QQ2,3,8,238,72
10,MRF44HG,10,8,214,93
11,EEFGGUTF,3,8,330,
9,MEF44QG,6,8,104,74
9,MEF44QG,6,8,104,77
9,ZLUN,8,8,CAFÉ,
11,MKFC6UCT,3,8,322,P
11,MKFC7UCT,3,8,322,P
11,MKFC8UCT,3,8,322,74
9,MEF44,6,8,219,88
10,FKFC8H,1,8,114,100
12,GQF11QU2,8,8,LIB,
12,PQF44Q3Y,8,8,251,100
9,HGF88QGD,3,8,325,85
10,HUF43QGD,3,8,326,70
10,MRF44H,20,8,207,94
9,HGF88QGD,3,8,325,85
9,HGF87XHD,2,8,321,94
9,EEFCCHGD,2,8,350,100
9,ZLUN,8,8,CAFÉ,
10,SCF44,10,8,138,82
10,SCF44QL,10,8,138,P
11,EEFGGUQV,4,8,335,96
11,EEFGGQGF,3,8,249,85
11,SCF44,10,8,138,80
11,SCF44QL,10,8,138,P
12,GMF11Q8,8,8,,
10,ZLUN,8,8,CAFÉ,
11,PPF44Q2B,13,8,GYM3,88
11,UAF88Q3,6,8,235,76
12,GAF11QH,85,8,134,
12,GGF11Q18,82,8,147,
12,ZLUNGTF,8,8,CAFÉ,
11,AUFC8UAT,3,8,204,95
9,PHF44H3,7,8,B17,97
9,PPF44Q2B,13,8,GYM3,92
12,FQF44QQY,8,8,216,100
10,FKFC8H,1,8,114,100
10,SCF44QG,4,8,338,81
10,SCF44QLG,4,8,338,P
9,EEFG4QW,1,8,246,78
10,ZLUN,8,8,CAFÉ,
11,GMF11Q8,8,8,,
9,MRF44HG,10,8,214,91
9,ZLUN,8,8,CAFÉ,
11,GAF11QF,85,8,134,
11,GGF11Q18,84,8,147,
11,ZLUNGRF,8,8,CAFÉ,
10,SCF83QTF,5,8,139,P
10,SCF84QLT,5,8,139,P
10,SCF84QTF,5,8,139,65
9,GAF11QM,81,8,134,
9,ZLUNGA,81,8,CAFÉ,
9,ZLUN,8,8,CAFÉ,
10,ULFC4TP,4,8,B39,100
10,ZLUN,8,8,CAFÉ,
11,MPF44UQJ,4,8,208,100
11,EEFGGUQV,4,8,335,95
12,GMF11Q8,8,8,,
9,UEFG4H,3,8,B27,90
11,EEFGCUQX,4,8,349,88
12,GMF11Q8,8,8,,
11,MRF44QG,10,8,214,83
10,BCF44T,35,8,111,100
10,PPF44Q2B,14,8,GYM3,95
11,MRF44H,20,8,207,91
11,MKFC8UCT,3,8,322,80
9,ZLUN,8,8,CAFÉ,
12,MCF44UAX,2,8,221,84
12,GGF11Q18,82,8,147,
12,ZLUNGG,82,8,CAFÉ,
9,SLF44QG,5,8,231,86
9,SLF44QLG,5,8,231,P
12,EEFGGUQV,4,8,335,91
12,GGF11Q18,85,8,147,
12,ZLUNGG,85,8,CAFÉ,
9,MGF87QQ3,3,8,103,P
9,MGF88QQ3,3,8,103,65
9,PGF44Q2C,7,8,GYM1,70
11,MKFC7UCT,3,8,322,P
11,MKFC8UCT,3,8,322,65
9,HGF88QQD,2,8,213,82
12,MCF44UAX,2,8,221,89
11,SHFCATM,3,8,327,79
12,EEFGGUQV,4,8,335,92
12,EEFGGUQV,4,8,335,65
12,FMFGE,4,8,116,P
12,FMFGF,4,8,116,P
12,FMFGG,4,8,116,68
9,HGF87QGD,7,8,311,80
10,BCF44T,35,8,111,93
10,PPF44Q2G,11,8,GYM2,100
9,MEF44QF,1,8,223,
9,PHF44Q3,7,8,B17,80
9,PPF44Q2B,14,8,GYM3,85
9,ZLUN,8,8,CAFÉ,
9,ZLUN,8,8,CAFÉ,
11,PPF44Q2B,13,8,GYM3,94
11,PPF44Q3B,13,8,GYM3,95
9,ZLUN,8,8,CAFÉ,
9,EEF84HF,3,8,334B,92
9,GAF11QA,84,8,134,
9,ZLUNGA,84,8,CAFÉ,
12,GMF11Q8,8,8,,
9,PPF44Q2G,11,8,GYM2,65
9,PPF44Q3G,11,8,GYM2,65
11,EEFGGUQF,2,8,126,75
12,GGF11Q18,83,8,147,
12,ZLUNGG,83,8,CAFÉ,
9,ZLUN,8,8,CAFÉ,
9,FLFC4HH,1,8,115,94
11,MRF44,21,8,203,70
9,ZLUN,8,8,CAFÉ,
11,HUF88HQ2,1,8,313,92
11,SEF88QQ3,3,8,341,82
9,ZLUN,8,8,CAFÉ,
12,BCF44T,35,8,111,74
12,SEF88QQ2,3,8,341,80
11,EEFGCUQX,4,8,349,82
9,FLFC4HH,1,8,115,96
10,ZLUN,8,8,CAFÉ,
12,GGF11Q18,82,8,147,
12,ZLUNGG,82,8,CAFÉ,
9,ZLUN,8,8,CAFÉ,
10,BCF44T,25,8,111,97
10,PPF44Q3B,13,8,GYM3,95
9,HGF87XHD,2,8,321,87
12,BCF44T,25,8,111,81
12,PPF44Q3B,13,8,GYM3,85
11,EEFGGUTF,3,8,330,74
9,MEF44HG,6,8,104,91
9,FLFC4QH,1,8,115,79
12,GGF11Q18,82,8,147,
12,ZLUNGG,82,8,CAFÉ,
12,GMF11Q8,8,8,,
9,ZLUN,8,8,CAFÉ,
10,MRF44H,20,8,207,93
11,EEFGGHGF,3,8,249,90
12,PGF44Q2C,7,8,GYM1,80
12,PGF44Q3C,7,8,GYM1,80
12,GMF11Q8,8,8,,
9,SLF44H,8,8,228,96
9,SLF44QL,8,8,228,P
9,MEF44,6,8,219,82
11,EEFCCQGD,2,8,350,80
10,MRF44H,20,8,207,93
9,MEF44,6,8,219,68
12,GMF11Q8,8,8,,
10,FKFC8,1,8,114,84
11,MGF87QQ2,3,8,103,P
11,MGF88QQ2,3,8,103,83
11,SCF88QQ3,3,8,238,85
9,UEFG4H,3,8,B27,100
11,MRF44,19,8,205,
10,EEFCCQGD,2,8,350,
12,FMF44UQX,5,8,225,94
10,FKFC8H,1,8,114,95
9,SCF44H,9,8,141,97
9,SCF44QL,9,8,141,P
12,GAF11QL,82,8,134,
12,GGF11Q18,85,8,147,
12,ZLUNGTF,8,8,CAFÉ,
12,BCF44T,36,8,108,100
12,PGF44Q2C,7,8,GYM1,80
10,FSFC8H,10,8,149,93
9,HGF88QQD,2,8,213,82
11,EEFGGUQF,2,8,126,75
9,ZLUN,8,8,CAFÉ,
11,MRF44H,20,8,207,90
9,MEF44H,6,8,219,90
9,GAF11QH,85,8,134,
9,ZLUNGA,85,8,CAFÉ,
9,MEF44,6,8,219,88
11,FSFCCU,7,8,123,68
9,FMFC8H,3,8,215,97
9,PPF44Q2B,14,8,GYM3,80
9,PPF44Q3B,13,8,GYM3,90
12,GMF11Q8,8,8,,
10,EEFGGUQF,2,8,126,65
11,MGF87QQ2,3,8,103,P
11,MGF88QQ2,3,8,103,65
11,SEF88QQ3,3,8,341,81
11,SCF44,10,8,138,73
9,ZLUN,8,8,CAFÉ,
12,FMF44UQX,5,8,225,97
9,HGF87HQD,5,8,314,91
12,GMF11Q8,8,8,,
9,HGF87QQD,5,8,314,85
9,PHF44H2,7,8,B17,90
9,UAF44Q3,6,8,235,81
10,GAF11QA,82,8,134,
10,ZLUNGA,82,8,CAFÉ,
9,GAF11QM,83,8,134,
9,ZLUNGA,83,8,CAFÉ,
10,EEF88,6,8,146,73
9,ZLUN,8,8,CAFÉ,
11,HUF88QQ2,1,8,313,83
11,PGF44Q3C,7,8,GYM1,65
11,HUF88QQ3,1,8,313,70
11,PQF44Q2Y,8,8,251,100
12,MCF44UAX,2,8,221,89
12,GGF11Q18,81,8,147,
12,ZLUNGG,81,8,CAFÉ,
11,ZLUN,8,8,CAFÉ,
10,HUF88QQ2,1,8,313,85
10,MGF88QQ3,3,8,103,
11,MPF44UQJ,4,8,208,96
12,BCF44T,25,8,111,90
12,PGF44Q3C,7,8,GYM1,90
12,MCF44UAX,2,8,221,90
11,HUF88QQ2,1,8,313,80
11,PPF44Q3B,13,8,GYM3,90
12,GGF11Q18,81,8,147,
12,ZLUNGG,81,8,CAFÉ,
11,PPF44Q3B,13,8,GYM3,75
11,SEF88QQ2,3,8,341,65
10,BCF44T,26,8,108,100
10,PPF44Q3B,13,8,GYM3,90
10,FMFC8H,3,8,215,100
12,GGF11Q18,81,8,147,
12,ZLUNGG,81,8,CAFÉ,
11,MKF44,4,8,106,
9,MEF44QF,1,8,223,81
11,HUF43HGD,3,8,326,96
11,GQF11QU2,8,8,LIB,
11,PPF44Q3B,14,8,GYM3,95
12,GAF11QY,83,8,134,
12,GGF11Q18,81,8,147,
12,ZLUNGMW,8,8,CAFÉ,
9,EEFG4HF,1,8,124,97
9,ZLUN,8,8,CAFÉ,
9,UEFG4H,3,8,B27,100
12,GQF11QU2,8,8,LIB,
12,PPF44Q3B,13,8,GYM3,95
9,FLFC4QH,1,8,115,82
9,ZLUN,8,8,CAFÉ,
9,SLF44QG,5,8,231,87
9,SLF44QLG,5,8,231,P
11,EEF84HF,3,8,334B,93
9,ZLUN,8,8,CAFÉ,
10,MRF44HG,10,8,214,99
10,FMFCCU,4,8,116,100
12,GMF11Q8,8,8,,
9,ZLUN,8,8,CAFÉ,
12,BCF44T,25,8,111,70
12,PPF42Q2B,14,8,GYM3,P
12,PPF43Q3B,14,8,GYM3,P
12,PPF44Q3B,14,8,GYM3,75
10,HUF88QQ2,1,8,313,80
10,PPF44Q3B,14,8,GYM3,90
12,BCF44T,36,8,108,95
12,PPF44Q2B,13,8,GYM3,90
10,BCF44T,25,8,111,85
10,PPF44Q3B,14,8,GYM3,90
12,GAF11QC,84,8,134,
12,GGF11Q18,82,8,147,
12,ZLUNGTR,8,8,CAFÉ,
10,AUFC4TA,4,8,232,98
11,FMF44UQX,5,8,225,74
9,ZLUN,8,8,CAFÉ,
10,HUF44QW,2,8,329B,82
10,ULFC4TP,4,8,B39,100
9,ZLUN,8,8,CAFÉ,
12,GMF11Q8,8,8,,
10,PPF44Q3G,11,8,GYM2,100
10,UAF44H2,6,8,235,96
10,PPF44Q2B,14,8,GYM3,95
10,PPF44Q3B,14,8,GYM3,95
12,PPF44Q2B,13,8,GYM3,98
12,PPF44Q3B,13,8,GYM3,97
9,FLFC4HH,1,8,115,99
9,FLFC4HH,1,8,115,96
12,GMF11Q8,8,8,,
9,ZLUN,8,8,CAFÉ,
11,EEF84QF,3,8,334B,85
11,EEFGGQQC,4,8,348,65
11,MKF44,4,8,106,85
11,SCF44QLT,4,8,338,P
11,SCF44QT,4,8,338,71
11,ZLUN,8,8,CAFÉ,
9,SDF44H,2,8,226,94
9,HGF88HQD,2,8,213,92
12,GGF11Q18,81,8,147,
12,ZLUNGG,81,8,CAFÉ,
10,SCF44QG,4,8,338,84
10,SCF44QLG,4,8,338,P
10,FMFC8H,3,8,215,90
11,EEFGGUQJ,2,8,B6,
11,EEFGGQTF,3,8,249,86
12,MCF44UAX,2,8,221,65
10,ZLUN,8,8,CAFÉ,
10,FMFC8H,3,8,215,100
9,EEFG4HG,1,8,336,91
12,BCF43T,26,8,108,P
12,BCF44T,26,8,108,65
12,SCF88QQ3,3,8,238,65
10,HUF88QQ3,1,8,313,88
10,PPF44Q2G,11,8,GYM2,65
10,SCF44,9,8,141,84
10,SCF44QL,9,8,141,P
10,BCF44T,35,8,111,93
10,PGF44Q2C,7,8,GYM1,100
9,SDF44,2,8,226,73
9,EEFG4HG,1,8,336,90
12,GMF11Q8,8,8,,
10,HUF44HW,2,8,329B,90
12,PPF44Q2G,11,8,GYM2,80
12,UAF88Q3,6,8,235,80
9,HGF87XHD,2,8,321,90
11,EEFGGQQC,4,8,348,87
10,ZLUN,8,8,CAFÉ,
12,BCF44T,26,8,108,85
12,PPF44Q3B,14,8,GYM3,85
12,GMF11Q8,8,8,,
10,MRF44HG,10,8,214,100
9,MEF44HG,6,8,104,100
12,ZLUN,8,8,CAFÉ,
10,MRF44H,20,8,207,94
11,MKFC8UCT,3,8,322,100
10,SCF44H,10,8,138,90
10,SCF44QL,10,8,138,P
9,PGF44Q3C,7,8,GYM1,85
9,SEF88QQ2,3,8,341,81
12,FMF44UQX,5,8,225,98
9,MKF44H,4,8,106,90
9,MEF44QT,6,8,104,86
12,GAF11QC,84,8,134,
12,GGF11Q18,82,8,147,
12,ZLUNGTR,8,8,CAFÉ,
10,ZLUN,8,8,CAFÉ,
12,MCF44UAX,2,8,221,73
9,UEFG4H,3,8,B27,100
10,MRF44,19,8,205,
12,FMF44UQX,5,8,225,93
11,MKFC8UCT,3,8,322,95
11,EEFGGHQC,4,8,348,97
12,GGF11Q18,81,8,147,
12,ZLUNGG,81,8,CAFÉ,
9,SCF44,10,8,138,83
9,SCF44QL,10,8,138,P
11,SPF44H,6,8,229,94
11,SPF44QL,6,8,229,P
9,MRF44H,20,8,207,94
11,ZLUN,8,8,CAFÉ,
10,SPF44H,6,8,229,96
10,SPF44QL,6,8,229,P
11,EEFGCUQX,4,8,349,85
10,SCF44,10,8,138,83
10,SCF44QL,10,8,138,P
9,EEFG4HF,1,8,124,90
9,UEFG4H,3,8,B27,100
10,ZLUN,8,8,CAFÉ,
11,SPF44H,6,8,229,94
11,SPF44QL,6,8,229,P
12,GGF11Q18,82,8,147,
12,ZLUNGG,82,8,CAFÉ,
10,FMFC8H,3,8,215,90
12,FMF44UQX,5,8,225,94
9,EEF84HF,3,8,334B,94
9,ZLUN,8,8,CAFÉ,
12,GQF11QU3,8,8,LIB,
12,PGF44Q2C,7,8,GYM1,100
10,BCF44T,26,8,108,100
10,PPF44Q3G,11,8,GYM2,100
9,SLF44QLT,5,8,231,P
9,SLF44QT,5,8,231,82
11,EEFGGQGF,3,8,249,88
9,MEF44H,6,8,219,91
10,PPF44Q3B,14,8,GYM3,75
10,SEF88QQ2,3,8,341,65
10,PPF44Q3B,13,8,GYM3,94
10,UAF44Q2,6,8,235,88
12,GGF11Q18,82,8,147,
12,ZLUNGG,82,8,CAFÉ,
12,GMF11Q8,8,8,,
12,GMF11Q8,8,8,,
12,FMF44UQX,5,8,225,100
9,PHF44Q3,7,8,B17,65
9,PPF44Q2B,13,8,GYM3,80
11,EEF84HF,3,8,334B,92
10,BCF44T,25,8,111,91
10,PGF44Q3C,7,8,GYM1,90
12,FMF44UQX,5,8,225,100
11,SCF84HTF,5,8,139,92
11,SCF84QLT,5,8,139,P
9,ZLUN,8,8,CAFÉ,
10,BCF44T,26,8,108,100
10,PPF44Q3G,11,8,GYM2,100
10,FMFC8H,3,8,215,98
11,GAF11QT,81,8,134,
11,ZLUNGA,81,8,CAFÉ,
11,EEF84QF,3,8,334B,85
12,GGF11Q18,82,8,147,
12,ZLUNGG,82,8,CAFÉ,
10,MRF44,21,8,203,
9,GAF11QT,85,8,134,
9,ZLUNGA,85,8,CAFÉ,
9,HGF87XHD,2,8,321,74
12,PGF44Q2C,7,8,GYM1,
12,SCF88QQ3,3,8,238,
11,EEFGCUQX,4,8,349,95
10,ZLUN,8,8,CAFÉ,
9,FSFC8,10,8,149,73
11,EEFGGQTF,3,8,249,82
10,HUF43QGD,3,8,326,
12,GMF11Q8,8,8,,
9,EEFG4QT,1,8,336,70
10,HUF88QQ2,1,8,313,65
10,PPF44Q3B,13,8,GYM3,75
11,ZLUN,8,8,CAFÉ,
11,EEFGGUQF,2,8,126,70
9,HGF87QQD,5,8,314,87
12,GGF11Q18,84,8,147,
12,ZLUNGG,84,8,CAFÉ,
9,HGF87QQD,5,8,314,79
9,SLF44,8,8,228,76
9,SLF44QL,8,8,228,P
12,FMF44UQX,5,8,225,96
11,GAF11QY,83,8,134,
11,GGF11Q18,81,8,147,
11,ZLUNGMW,8,8,CAFÉ,
9,HGF87XHD,2,8,321,94
9,PHF44Q3,7,8,B17,80
9,PPF44Q2B,14,8,GYM3,90
10,MRF44,21,8,203,82
11,EEFGGUQF,2,8,126,80
11,MKFC8UCT,3,8,322,80
10,GAF11QA,84,8,134,
10,ZLUNGA,84,8,CAFÉ,
12,ZLUN,8,8,CAFÉ,
10,MRF44QG,10,8,214,80
10,ZLUN,8,8,CAFÉ,
11,FMFGGH,4,8,116,90
12,FMF44UQX,5,8,225,93
12,MCF44UAX,2,8,221,85
9,UEFG4H,3,8,B27,100
10,ZLUN,8,8,CAFÉ,
10,PGF44Q2C,7,8,GYM1,95
10,UAF44H3,6,8,235,95
9,FLFC4HH,1,8,115,94
10,HUF43QTD,3,8,326,
11,PPF43Q3B,14,8,GYM3,P
11,PPF44Q3B,14,8,GYM3,75
11,SEF85QQ3,3,8,341,P
11,SEF86QQ3,3,8,341,P
11,SEF87QQ2,3,8,341,P
11,SEF88QQ2,3,8,341,65
12,GMF11Q8,8,8,,
11,ZLUN,8,8,CAFÉ,
9,MEF44QF,1,8,223,65
10,SHFC6TM,5,8,248,90
10,HUF43HTD,3,8,326,92
10,FSFCCU,7,8,123,100
12,EEFGGUQF,2,8,126,73
10,FMFC8H,3,8,215,100
11,PGF44Q2C,7,8,GYM1,80
11,PGF44Q3C,7,8,GYM1,80
12,GGF11Q18,82,8,147,
12,ZLUNGG,82,8,CAFÉ,
9,ZLUN,8,8,CAFÉ,
9,MEF44QT,6,8,104,
9,PGF44Q2C,7,8,GYM1,90
9,PGF44Q3C,7,8,GYM1,90
9,UEFG4H,3,8,B27,100
9,PHF44H3,7,8,B17,100
9,PPF44Q2G,11,8,GYM2,100
11,PPF44Q2B,13,8,GYM3,80
11,PPF44Q3B,13,8,GYM3,65
12,GMF11Q8,8,8,,
11,EEFGGHGF,3,8,249,93
10,FSFC8,10,8,149,82
12,EEFCCQTD,2,8,350,77
9,ZLUN,8,8,CAFÉ,
9,PGF44Q2C,7,8,GYM1,80
9,PHF44H3,7,8,B17,90
11,EEF86QW,3,8,250,P
11,EEF87QW,3,8,250,P
11,EEF88QW,3,8,250,70
9,ZLUN,8,8,CAFÉ,
10,EEF88H,6,8,146,90
10,ZLUN,8,8,CAFÉ,
11,EEFGGQGF,3,8,249,83
9,MEF43QT,6,8,104,P
9,MEF44QT,6,8,104,70
11,ZLUN,8,8,CAFÉ,
9,MEF44HW,2,8,211,90
10,EEF88H,6,8,146,92
9,HGF87QGD,7,8,311,85
9,ZLUN,8,8,CAFÉ,
9,MEF44QF,1,8,223,65
12,GGF11Q18,81,8,147,
12,ZLUNGG,81,8,CAFÉ,
12,EEFGGUQV,4,8,335,94
9,ZLUN,8,8,CAFÉ,
9,MRF44QGF,3,8,105,65
12,MGF87QQ3,3,8,103,P
12,MGF88QQ3,3,8,103,80
12,UAF88H2,6,8,235,95
12,GMF11Q8,8,8,,
10,PGF44Q2C,7,8,GYM1,90
10,UAF44H3,6,8,235,100
9,HGF87XHD,2,8,321,98
9,ZLUN,8,8,CAFÉ,
10,AUFC4TA,4,8,232,
12,MCF44UAX,2,8,221,73
9,HGF87XHD,2,8,321,84
9,GAF11QB,85,8,138,
9,ZLUNGA,85,8,CAFÉ,
11,GQF11QU3,8,8,LIB,
11,PPF44Q2B,13,8,GYM3,90
11,EEFCCHGD,2,8,350,91
9,FSFC4,4,8,122,65
11,EEF84QF,3,8,334B,65
11,MPF44UQJ,4,8,208,98
10,EEF88,6,8,146,79
10,EEF88H,6,8,146,100
12,BCF44T,36,8,108,
12,GQF11QU2,8,8,LIB,
9,ZLUN,8,8,CAFÉ,
10,SCF83QGF,5,8,139,P
10,SCF84QGF,5,8,139,72
10,SCF84QLG,5,8,139,P
9,FSFC4,4,8,122,79
9,MRF44QTF,3,8,105,70
9,EEFGGUQJ,2,8,B6,80
9,EEFG4QG,1,8,336,85
10,HUF88QQ2,1,8,313,65
10,PPF44Q3B,13,8,GYM3,65
11,EEFGGUGF,3,8,330,93
9,PHF44H3,7,8,B17,90
9,PPF44Q2G,11,8,GYM2,100
9,PHF44Q2,7,8,B17,80
9,PPF44Q3B,13,8,GYM3,75
9,EEFGGQTF,3,8,249,65
9,HGF87QQD,5,8,314,70
11,AUFC8UAT,3,8,204,93
10,ZLUN,8,8,CAFÉ,
9,ZLUN,8,8,CAFÉ,
9,HGF87XHD,2,8,321,94
11,ZLUN,8,8,CAFÉ,
11,HUF88HQ3,1,8,313,93
11,MGF87QQ2,3,8,103,P
11,MGF88QQ2,3,8,103,80
9,MEF44QF,1,8,223,65
11,EEFGGUQF,2,8,126,65
10,FSFCCU,7,8,123,93
9,SLF44,8,8,228,67
9,SLF44QL,8,8,228,P
11,EEFGGUQJ,2,8,B6,72
9,MRF44,21,8,203,78
9,ZLUN,8,8,CAFÉ,
11,EEFGGUQJ,2,8,B6,94
9,HGF87QGD,7,8,311,85
9,HGF88QQD,2,8,213,77
11,EEFGGQTF,3,8,249,65
10,EEFGFQQC,4,8,348,P
10,EEFGGQQC,4,8,348,65
9,HGF88QQD,2,8,213,84
10,SCF83QTF,5,8,139,P
10,SCF84QLT,5,8,139,F
10,SCF84QTF,5,8,139,65
12,GMF11Q8,8,8,,
9,PHF44Q3,7,8,B17,
9,PPF44Q2B,13,8,GYM3,75
